shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
410025,33.782593,-118.151070,80003,1.013
410025,33.782593,-118.151336,80004,1.028
410025,33.782594,-118.151568,80005,1.041
410025,33.782595,-118.151810,80006,1.055
410025,33.782594,-118.151993,80007,1.066
410025,33.782593,-118.152103,80008,1.072
410025,33.782594,-118.152412,80009,1.090
410025,33.782594,-118.152552,80010,1.098
410025,33.782594,-118.152740,80011,1.109
410025,33.782595,-118.152785,80012,1.111
410025,33.782596,-118.152827,80013,1.114
410025,33.782595,-118.152930,80014,1.120
410025,33.782595,-118.152985,80015,1.123
410025,33.782595,-118.153127,80016,1.131
410025,33.782597,-118.153249,80017,1.138
410025,33.782597,-118.153249,90001,1.138
410025,33.782597,-118.153252,90002,1.138
410025,33.782600,-118.153506,90003,1.153
410025,33.782600,-118.153607,90004,1.159
410025,33.782599,-118.153735,90005,1.166
410025,33.782594,-118.153958,90006,1.179
410025,33.782598,-118.154085,90007,1.186
410025,33.782598,-118.154278,90008,1.197
410025,33.782597,-118.154507,90009,1.210
410025,33.782597,-118.154581,90010,1.215
410025,33.782597,-118.154681,90011,1.220
410025,33.782596,-118.154891,90012,1.233
410025,33.782595,-118.155092,90013,1.244
410025,33.782595,-118.155205,90014,1.251
410025,33.782595,-118.155391,90015,1.261
410025,33.782594,-118.155652,90016,1.276
410025,33.782593,-118.155920,90017,1.292
410025,33.782592,-118.156306,90018,1.314
410025,33.782591,-118.156503,90019,1.325
410025,33.782590,-118.156763,90020,1.340
410025,33.782591,-118.157036,90021,1.356
410025,33.782591,-118.157036,90022,1.356
410025,33.782591,-118.157036,100001,1.356
410025,33.782592,-118.157197,100002,1.365
410025,33.782592,-118.157420,100003,1.378
410025,33.782593,-118.157573,100004,1.387
410025,33.782594,-118.157846,100005,1.403
410025,33.782594,-118.158109,100006,1.418
410025,33.782594,-118.158281,100007,1.428
410025,33.782594,-118.158433,100008,1.436
410025,33.782594,-118.158464,100009,1.438
410025,33.782594,-118.158631,100010,1.448
410025,33.782594,-118.158877,100011,1.462
410025,33.782594,-118.158931,100012,1.465
410025,33.782594,-118.159047,100013,1.472
410025,33.782594,-118.159186,100014,1.480
410025,33.782595,-118.159251,100015,1.483
410025,33.782595,-118.159251,110001,1.483
410025,33.782595,-118.159298,110002,1.486
410025,33.782598,-118.159460,110003,1.495
410025,33.782595,-118.159615,110004,1.504
410025,33.782595,-118.159782,110005,1.514
410025,33.782594,-118.160047,110006,1.529
410025,33.782595,-118.160308,110007,1.544
410025,33.782600,-118.160583,110008,1.560
410025,33.782597,-118.160722,110009,1.568
410025,33.782597,-118.160861,110010,1.576
410025,33.782598,-118.161109,110011,1.590
410025,33.782597,-118.161379,110012,1.606
410025,33.782597,-118.161402,110013,1.607
410025,33.782597,-118.161402,120001,1.607
410025,33.782597,-118.161523,120002,1.614
410025,33.782596,-118.161884,120003,1.635
410025,33.782596,-118.161987,120004,1.641
410025,33.782595,-118.162240,120005,1.656
410025,33.782594,-118.162504,120006,1.671
410025,33.782594,-118.162607,120007,1.677
410025,33.782594,-118.162780,120008,1.687
410025,33.782594,-118.162974,120009,1.698
410025,33.782593,-118.163311,120010,1.717
410025,33.782594,-118.163652,120011,1.737
410025,33.782595,-118.163776,120012,1.744
410025,33.782595,-118.163776,130001,1.744
410025,33.782596,-118.163859,130002,1.749
410025,33.782595,-118.164023,130003,1.758
410025,33.782596,-118.164120,130004,1.764
410025,33.782599,-118.164398,130005,1.780
410025,33.782599,-118.164654,130006,1.794
410025,33.782597,-118.164811,130007,1.804
410025,33.782597,-118.164944,130008,1.811
410025,33.782597,-118.165046,130009,1.817
410025,33.782597,-118.165249,130010,1.829
410025,33.782597,-118.165481,130011,1.842
410025,33.782598,-118.165708,130012,1.855
410025,33.782598,-118.165763,130013,1.858
410025,33.782598,-118.165763,140001,1.858
410025,33.782598,-118.165915,140002,1.867
410025,33.782598,-118.166150,140003,1.881
410025,33.782599,-118.166312,140004,1.890
410025,33.782599,-118.166570,140005,1.905
410025,33.782599,-118.166791,140006,1.917
410025,33.782599,-118.166949,140007,1.927
410025,33.782599,-118.167065,140008,1.933
410025,33.782599,-118.167183,140009,1.940
410025,33.782599,-118.167252,140010,1.944
410025,33.782597,-118.167399,140011,1.952
410025,33.782595,-118.167647,140012,1.967
410025,33.782598,-118.167886,140013,1.980
410025,33.782599,-118.168043,140014,1.990
410025,33.782596,-118.168187,140015,1.998
410025,33.782596,-118.168187,150001,1.998
410025,33.782588,-118.168500,150002,2.016
410025,33.782594,-118.168737,150003,2.029
410025,33.782594,-118.168863,150004,2.037
410025,33.782595,-118.169003,150005,2.045
410025,33.782597,-118.169309,150006,2.062
410025,33.782597,-118.169541,150007,2.076
410025,33.782596,-118.169820,150008,2.092
410025,33.782596,-118.170127,150009,2.109
410025,33.782595,-118.170323,150010,2.121
410025,33.782595,-118.170450,150011,2.128
410025,33.782595,-118.170682,150012,2.141
410025,33.782595,-118.170912,150013,2.155
410025,33.782596,-118.171204,150014,2.171
410025,33.782596,-118.171359,150015,2.180
410025,33.782597,-118.171540,150016,2.191
410025,33.782597,-118.171704,150017,2.200
410025,33.782598,-118.171995,150018,2.217
410025,33.782601,-118.172297,150019,2.234
410025,33.782601,-118.172430,150020,2.242
410025,33.782601,-118.172430,160001,2.242
410025,33.782601,-118.172471,160002,2.244
410025,33.782600,-118.172868,160003,2.267
410025,33.782602,-118.173102,160004,2.281
410025,33.782599,-118.173310,160005,2.293
410025,33.782598,-118.173442,160006,2.300
410025,33.782597,-118.173625,160007,2.311
410025,33.782600,-118.174166,160008,2.342
410025,33.782600,-118.174297,160009,2.349
410025,33.782599,-118.174456,160010,2.359
410025,33.782599,-118.174456,170001,2.359
410025,33.782599,-118.174474,170002,2.360
410025,33.782599,-118.174636,170003,2.369
410025,33.782598,-118.174791,170004,2.378
410025,33.782598,-118.174895,170005,2.384
410025,33.782595,-118.175256,170006,2.405
410025,33.782596,-118.175494,170007,2.418
410025,33.782597,-118.175618,170008,2.425
410025,33.782594,-118.175983,170009,2.446
410025,33.782595,-118.176093,170010,2.453
410025,33.782598,-118.176345,170011,2.467
410025,33.782599,-118.176576,170012,2.481
410025,33.782599,-118.176714,170013,2.489
410025,33.782600,-118.176981,170014,2.504
410025,33.782600,-118.177198,170015,2.516
410025,33.782601,-118.177352,170016,2.525
410025,33.782599,-118.177553,170017,2.537
410025,33.782599,-118.177553,180001,2.537
410025,33.782598,-118.177687,180002,2.545
410025,33.782599,-118.177958,180003,2.560
410025,33.782598,-118.178108,180004,2.569
410025,33.782598,-118.178237,180005,2.576
410025,33.782599,-118.178375,180006,2.584
410025,33.782599,-118.178579,180007,2.596
410025,33.782600,-118.179023,180008,2.621
410025,33.782600,-118.179268,180009,2.636
410025,33.782601,-118.179463,180010,2.647
410025,33.782601,-118.179686,180011,2.660
410025,33.782601,-118.180083,180012,2.682
410025,33.782600,-118.180243,180013,2.692
410025,33.782599,-118.180411,180014,2.701
410025,33.782598,-118.180696,180015,2.718
410025,33.782598,-118.180966,180016,2.733
410025,33.782598,-118.180966,190001,2.733
410025,33.782598,-118.181002,190002,2.735
410025,33.782597,-118.181226,190003,2.748
410025,33.782598,-118.181475,190004,2.763
410025,33.782599,-118.181783,190005,2.780
410025,33.782598,-118.182005,190006,2.793
410025,33.782595,-118.182304,190007,2.810
410025,33.782596,-118.182556,190008,2.825
410025,33.782596,-118.182854,190009,2.842
410025,33.782597,-118.183057,190010,2.854
410025,33.782597,-118.183057,200001,2.854
410025,33.782597,-118.183088,200002,2.855
410025,33.782597,-118.183404,200003,2.874
410025,33.782599,-118.183485,200004,2.878
410025,33.782599,-118.183678,200005,2.889
410025,33.782598,-118.183947,200006,2.905
410025,33.782598,-118.184220,200007,2.921
410025,33.782598,-118.184393,200008,2.930
410025,33.782598,-118.184496,200009,2.936
410025,33.782598,-118.184561,200010,2.940
410025,33.782597,-118.184639,200011,2.945
410025,33.782597,-118.184708,200012,2.949
410025,33.782598,-118.184897,200013,2.960
410025,33.782597,-118.185036,200014,2.968
410025,33.782601,-118.185298,200015,2.983
410025,33.782600,-118.185479,200016,2.993
410025,33.782600,-118.185479,210001,2.993
410025,33.782598,-118.185690,210002,3.005
410025,33.782598,-118.185744,210003,3.008
410025,33.782602,-118.186063,210004,3.027
410025,33.782598,-118.186273,210005,3.039
410025,33.782599,-118.186414,210006,3.047
410025,33.782600,-118.186703,210007,3.063
410025,33.782604,-118.186946,210008,3.077
410025,33.782604,-118.186984,210009,3.080
410025,33.782604,-118.186984,220001,3.080
410025,33.782607,-118.187135,220002,3.088
410025,33.782608,-118.187232,220003,3.094
410025,33.782610,-118.187350,220004,3.101
410025,33.782613,-118.187601,220005,3.115
410025,33.782614,-118.187730,220006,3.123
410025,33.782617,-118.187990,220007,3.138
410025,33.782619,-118.188322,220008,3.157
410025,33.782615,-118.188432,220009,3.163
410025,33.782607,-118.188641,220010,3.175
410025,33.782605,-118.188736,220011,3.181
410025,33.782603,-118.188791,220012,3.184
410025,33.782601,-118.188857,220013,3.187
410025,33.782601,-118.188977,220014,3.194
410025,33.782602,-118.189279,220015,3.212
410025,33.782602,-118.189386,220016,3.218
410025,33.782605,-118.189507,220017,3.225
410025,33.782603,-118.189776,220018,3.240
410025,33.782603,-118.189776,230001,3.240
410025,33.782602,-118.189814,230002,3.243
410025,33.782600,-118.190088,230003,3.258
410025,33.782594,-118.190254,230004,3.268
410025,33.782596,-118.190347,230005,3.273
410025,33.782594,-118.190418,230006,3.277
410025,33.782594,-118.190490,230007,3.281
410025,33.782596,-118.190814,230008,3.300
410025,33.782594,-118.190888,230009,3.304
410025,33.782597,-118.190986,230010,3.310
410025,33.782596,-118.191101,230011,3.317
410025,33.782600,-118.191495,230012,3.339
410025,33.782601,-118.191726,230013,3.353
410025,33.782597,-118.191869,230014,3.361
410025,33.782597,-118.192056,230015,3.372
410025,33.782599,-118.192391,230016,3.391
410025,33.782602,-118.192700,230017,3.409
410025,33.782603,-118.192794,230018,3.414
410025,33.782605,-118.192960,230019,3.424
410025,33.782605,-118.193033,230020,3.428
410025,33.782606,-118.193131,230021,3.433
410025,33.782607,-118.193388,230022,3.448
410025,33.782599,-118.193708,230023,3.467
410025,33.782598,-118.193892,230024,3.477
410025,33.782598,-118.193973,230025,3.482
410025,33.782599,-118.194055,230026,3.487
410025,33.782600,-118.194110,230027,3.490
410025,33.782600,-118.194110,240001,3.490
410025,33.782604,-118.194418,240002,3.507
410025,33.782605,-118.194523,240003,3.514
410025,33.782607,-118.194723,240004,3.525
410025,33.782611,-118.195067,240005,3.545
410025,33.782606,-118.195365,240006,3.562
410025,33.782603,-118.195526,240007,3.571
410025,33.782600,-118.195703,240008,3.581
410025,33.782601,-118.196069,240009,3.603
410025,33.782603,-118.196366,240010,3.620
410025,33.782602,-118.196688,240011,3.638
410025,33.782601,-118.196927,240012,3.652
410025,33.782601,-118.197018,240013,3.657
410025,33.782604,-118.197320,240014,3.675
410025,33.782604,-118.197533,240015,3.687
410025,33.782606,-118.197730,240016,3.698
410025,33.782608,-118.198033,240017,3.716
410025,33.782605,-118.198286,240018,3.730
410025,33.782605,-118.198286,250001,3.730
410025,33.782605,-118.198317,250002,3.732
410025,33.782604,-118.198420,250003,3.738
410025,33.782602,-118.198630,250004,3.750
410025,33.782601,-118.198679,250005,3.753
410025,33.782600,-118.198844,250006,3.762
410025,33.782598,-118.199072,250007,3.775
410025,33.782596,-118.199376,250008,3.793
410025,33.782611,-118.199688,250009,3.811
410025,33.782608,-118.199900,250010,3.823
410025,33.782618,-118.200214,250011,3.841
410025,33.782618,-118.200288,250012,3.845
410025,33.782617,-118.200411,250013,3.853
410025,33.782620,-118.200663,250014,3.867
410025,33.782622,-118.200839,250015,3.877
410025,33.782622,-118.200839,260001,3.877
410025,33.782622,-118.200889,260002,3.880
410025,33.782622,-118.200991,260003,3.886
410025,33.782630,-118.201212,260004,3.899
410025,33.782630,-118.201491,260005,3.915
410025,33.782640,-118.201788,260006,3.932
410025,33.782694,-118.201894,260007,3.939
410025,33.782698,-118.202066,260008,3.949
410025,33.782703,-118.202594,260009,3.979
410025,33.782703,-118.203181,260010,4.013
410025,33.782718,-118.204066,260011,4.064
410025,33.782719,-118.204705,260012,4.101
410025,33.782731,-118.205523,260013,4.148
410025,33.782722,-118.206110,260014,4.182
410025,33.782723,-118.206355,260015,4.196
410025,33.782734,-118.206718,260016,4.217
410025,33.782734,-118.207458,260017,4.259
410025,33.782733,-118.207499,260018,4.262
410025,33.782735,-118.207541,260019,4.264
410025,33.782736,-118.207612,260020,4.268
410025,33.782736,-118.207680,260021,4.272
410025,33.782736,-118.207747,260022,4.276
410025,33.782739,-118.207785,260023,4.278
410025,33.782739,-118.207833,260024,4.281
410025,33.782739,-118.207955,260025,4.288
410025,33.782740,-118.208131,260026,4.298
410025,33.782741,-118.208814,260027,4.337
410025,33.782751,-118.209950,260028,4.403
410025,33.782759,-118.210143,260029,4.414
410025,33.782764,-118.210481,260030,4.433
410025,33.782768,-118.210733,260031,4.448
410025,33.782772,-118.211310,260032,4.481
410025,33.782780,-118.211720,260033,4.504
410025,33.782782,-118.211870,260034,4.513
410025,33.782787,-118.212146,260035,4.529
410025,33.782788,-118.212441,260036,4.546
410025,33.782788,-118.212482,260037,4.548
410025,33.782788,-118.212482,270001,4.548
410025,33.782790,-118.212947,270002,4.575
410025,33.782788,-118.213339,270003,4.598
410025,33.782787,-118.213504,270004,4.607
410025,33.782786,-118.213800,270005,4.624
410025,33.782789,-118.214079,270006,4.640
410025,33.782793,-118.214429,270007,4.660
410025,33.782798,-118.214821,270008,4.683
410025,33.782803,-118.215223,270009,4.706
410025,33.782801,-118.215474,270010,4.721
410025,33.783022,-118.215478,270011,4.736
410025,33.783022,-118.215478,280001,4.736
410025,33.783033,-118.215478,280002,4.737
410025,33.783201,-118.215481,280003,4.748
410025,33.783321,-118.215483,280004,4.756
410025,33.783561,-118.215478,280005,4.773
410025,33.783760,-118.215474,280006,4.787
410025,33.784021,-118.215478,280007,4.805
410025,33.784217,-118.215481,280008,4.818
410025,33.784300,-118.215480,280009,4.824
410025,33.784441,-118.215480,280010,4.834
410025,33.784660,-118.215479,280011,4.849
410025,33.784921,-118.215475,280012,4.867
410025,33.784971,-118.215474,280013,4.870
410025,33.784971,-118.215474,290001,4.870
410025,33.785116,-118.215470,290002,4.880
410025,33.785335,-118.215472,290003,4.895
410025,33.785552,-118.215472,290004,4.910
410025,33.785809,-118.215474,290005,4.928
410025,33.785973,-118.215476,290006,4.939
410025,33.786229,-118.215479,290007,4.957
410025,33.786457,-118.215481,290008,4.973
410025,33.786679,-118.215480,290009,4.988
410025,33.786785,-118.215480,290010,4.995
410025,33.786948,-118.215479,290011,5.006
410025,33.787085,-118.215477,290012,5.016
410025,33.787300,-118.215474,290013,5.031
410025,33.787560,-118.215474,290014,5.049
410025,33.787572,-118.215474,290015,5.049
410025,33.787572,-118.215474,300001,5.049
410025,33.787736,-118.215473,300002,5.061
410025,33.787928,-118.215473,300003,5.074
410025,33.788156,-118.215473,300004,5.090
410025,33.788414,-118.215470,300005,5.107
410025,33.788575,-118.215468,300006,5.119
410025,33.788598,-118.215468,300007,5.120
410025,33.788774,-118.215465,300008,5.132
410025,33.789014,-118.215462,300009,5.149
410025,33.789258,-118.215469,300010,5.166
410025,33.789421,-118.215473,300011,5.177
410025,33.789474,-118.215474,300012,5.180
410025,33.789552,-118.215473,300013,5.186
410025,33.789862,-118.215468,300014,5.207
410025,33.789858,-118.215109,300015,5.228
410025,33.789858,-118.215109,310001,5.228
410025,33.789858,-118.215098,310002,5.229
410025,33.789857,-118.214613,310003,5.256
410025,33.789857,-118.214364,310004,5.271
410025,33.789856,-118.214021,310005,5.291
410025,33.789856,-118.213818,310006,5.302
410025,33.789857,-118.213579,310007,5.316
410025,33.789857,-118.213413,310008,5.326
410025,33.789857,-118.213214,310009,5.337
410025,33.789858,-118.212948,310010,5.352
410025,33.789858,-118.212735,310011,5.365
410025,33.789859,-118.212338,310012,5.387
410025,33.789859,-118.212156,310013,5.398
410025,33.789860,-118.211937,310014,5.410
410025,33.789861,-118.211606,310015,5.429
410025,33.789862,-118.211389,310016,5.442
410025,33.789863,-118.211197,310017,5.453
410025,33.789864,-118.210758,310018,5.478
410025,33.789865,-118.210488,310019,5.494
410025,33.789957,-118.210490,310020,5.500
410025,33.790216,-118.210487,310021,5.518
410025,33.790258,-118.210487,310022,5.521
410025,33.790258,-118.210487,320001,5.521
410025,33.790304,-118.210487,320002,5.524
410025,33.790559,-118.210488,320003,5.542
410025,33.790765,-118.210489,320004,5.556
410025,33.790995,-118.210488,320005,5.572
410025,33.791242,-118.210488,320006,5.589
410025,33.791451,-118.210487,320007,5.603
410025,33.791675,-118.210486,320008,5.619
410025,33.791851,-118.210487,320009,5.631
410025,33.791851,-118.210487,330001,5.631
410025,33.791887,-118.210488,330002,5.633
410025,33.792208,-118.210490,330003,5.655
410025,33.792263,-118.210490,330004,5.659
410025,33.792588,-118.210488,330005,5.682
410025,33.792791,-118.210487,330006,5.696
